186,voorspeld
187,bekendmaking
188,bankwezen
189,wereldbank
190,verlagen
191,pan-europees
192,niet-uitgevoerde
193,beschuldigingen
194,schatting
195,samenwerkingsnet
196,kredietinstelling
197,ad-hocoplossing
198,onrechtmatige
199,gebouwen
200,uitspreken
201,pleiten
202,vertegenwoordigd
203,witwasrichtlijn
204,aanklager
205,rotation
206,toezichthoudend
207,minimumnormen
208,eu-lidmaatschap
209,corruptiegraad
210,onderdaan
211,onderaanneming
212,systematische analyse
213,gecommuniceerd
214,uitnodiging
215,kandidaat-lidstaten
216,nabuurschapsbeleid
217,vermijden
218,oeso-richtlijnen
219,operationele
220,greco
221,minstens
222,beschouwt
223,handelen
224,omgekocht
225,vaststellen
226,bij
227,beheersmaatregelen
228,definitief
229,toetsen
230,niet-contractuele
231,herzien
232,ijkpunten
233,rechtsmacht
234,langere
235,gedrang
236,verlaten
237,opgesomd
238,subsidiewetgeving
239,bestrijden
240,misdrijven
241,achtergehouden
242,passen
243,ontbinding
244,op
245,bepalingen
246,vervulling
247,akkoorden
248,corruption
249,meerjarige
250,niet-geselecteerde
251,financiering
252,toerbeurt
253,hetzij
254,aan te vullen
255,ermee
256,aard
257,voorstel
258,toetredingsakte
259,inzake
260,rechtswerking
261,benadrukte
262,eu-mechanisme
263,uitlokker
264,crisis
265,discussies
266,geldboete
267,rechtspraak
268,vergroten
269,betaling
270,icc
271,ingevolge
272,vermogen
273,rest
274,toetreden
275,zwijgen
276,spreken
277,onderhandeling
278,vaststelling
279,agentschappen
280,bureau
281,uiteenlopende
282,efficiënte
283,beschermingsmaatregelen
284,vergt
285,conditionaliteit
286,licht te brengen
287,beheersvorm
288,bewijselementen
289,aanwijzen
290,aanbestedende
291,nakoming
292,evaluatieopdrachten
293,aanneming
294,klacht
295,bestuurlijke capaciteit
296,samenleving
297,werkeenheid
298,slachtoffers
299,eu-rapportagemechanisme
300,integriteit
301,waarbinnen
302,geleidelijk
303,opheffingen
304,gestolen
305,eu-leden
306,kwaliteitsborging
307,plegen
308,verzamelt
309,handelsrelaties
310,nationale parlementen
311,inbreuken
312,acties
313,middels
314,onderzocht
315,verrichten
316,herziening
317,begrotingsonderdelen
318,toezichthoudende
319,toezichtsinstrument
320,benoeming
321,opzet
322,overtuiging
323,niet-verschuldigd
324,gemeenschappelijke
325,vestigen
326,onderneem
327,hand
328,opvolgen
329,aanbeveling
330,aangeduid
331,opstartperiode
332,overheden
333,medeplichtige
334,instructies
335,aantrekken
336,kaderbesluit
337,opzettelijke
338,middellange
339,rechtshandhavingsorganen
340,beoordelingsronde
341,signaal
342,beschouwen
343,onderzoekingen
344,geuit
345,marktvoorwaarden
346,kernpunten
347,beleidsmaatregelen
348,verwezenlijken
349,vormt
350,rechter
351,informatie-uitwisseling
352,voornemens
353,verbod
354,gevolgd
355,transparantie-
356,misbruik
357,geval
358,ontwettige
359,daarenboven
360,academische
361,controlesystemen
362,aanbevelingen
363,criminele
364,vergroting
365,gecoördineerde
366,althans
367,conclusies
368,verstrekken
369,lidstaat
370,onderzoekscorrespondenten
371,opschorten
372,beoordelingscriterium
373,toepassingsgebied
374,regelingen
375,overheidsgeld
376,kwetsbare positie
377,samenwerkingskanalen
378,subsidiëring
379,aan te pakken
380,zittingsperiode
381,corrupte
382,uitbreidt
383,informatieoverdracht
384,aankoopdirecteur
385,nationale
386,evaluatiemechanismen
387,evenwicht
388,analyses
389,belastingbetaler
390,vergunning
391,eu-niveau
392,draagt
393,aspecten
394,onder het beheer
395,toetredingsclausules
396,dubbele
397,federale politie
398,parlement
399,ontwerp
400,aanbrengen
401,abb-structuur
402,bedrijven
403,corruptiebestrijdingsmaatregelen
404,bosbouw
405,gedrag
406,gestreefd
407,schuif
408,marktprocedures
409,extern
410,risicoanalyse
411,oud-leden
412,overeenkomt
413,voorkoming
414,nationale bepalingen
415,basiselementen
416,uitgewisseld
417,doorlichting
418,ons bedrijf
419,uitlevering
420,preventie
421,rechtshandhaving
422,politieke gewicht
423,overdragen
424,soortgelijke
425,politieel
426,transparantie-initiatief
427,technologische
428,opgerichte
429,gepleegd
430,opstellen
431,buitenboekhoudkundige
432,criteria
433,evaluatie
434,gestructureerde
435,proces
436,bekendheid
437,toetredingen
438,aanzien
439,overheidsopdrachten
440,rechtsstelsels
441,geslagen
442,corruptiebestrijdingsinstrumenten
443,benadrukt
444,positie
445,aan
446,benoemt
447,duurzaamheid
448,administraties
449,links
450,mag
451,lager
452,intercollegiale
453,overheidsboekhouding
454,cf.
455,besluit
456,voorzover
457,beschermingsmechanisme
458,misdrijf
459,federale
460,vervalsen
461,strategieën
462,dichtstbijzijnde
463,vrijstelling
464,toezegging
465,grondgebied
466,tuchtregels
467,doordat
468,afgestemd
469,j.r.v.a.
470,controlemiddel
471,activiteitsgestuurde
472,draagwijdte
473,algehele
474,bijbehorende
475,meten
476,ontwerpbegroting
477,overgelegd
478,hervorming
479,evaluatiemechanisme
480,spoedig
481,eacn
482,ondergaan
483,rechtshandhavingsagentschappen
484,functiemisbruik
485,verbintenissen
486,strijden
487,uitbrengen
488,vervolging
489,orde
490,gestelde
491,commissies
492,passieve corruptie
493,verzocht
494,corruptieproblematiek
495,zwakke punten
496,suboptimaal
497,afbakening
498,nationale corruptieschandalen
499,ii
500,boekhoudnormen
501,beginsel
502,adviezen
503,dialoog
504,abb-activiteit
505,ondertekenen
506,conclusie
507,transparanter
508,deelneming
509,uitbannen
510,akte
511,zwaarte
512,benadrukten
513,recht
514,uitwisselen
515,omgekochte
516,verhelpen
517,werkwijze
518,terug
519,gedragingen
520,aanvullende
521,gevoerd
522,begunstigden
523,regelt
524,effectiviteit
525,bedrijf
526,gedragcodes
527,waaier
528,stemrecht
529,bestuderen
530,verslag
531,vastberadenheid
532,schept
533,onbetuigd
534,handleiding
535,opbouw
536,systeemproblemen
537,verlenen
538,evaluatiesysteem
539,ingevuld
540,gecombineerd
541,ecb
542,vervalst
543,goedkeurings-
544,regeling1
545,ondergraaft
546,onderzoeksstrategie
547,gids
548,handhaven
549,grondstofwinningsindustrie
550,delict begaat
551,grijze zones
552,eu-overheidsgeld
553,dateert
554,gelaten
555,ongewenste
556,onderhandelen
557,integratie
558,verduisteren
559,middellijk
560,aanbestedingsmarkt
561,zakencontacten
562,orgaan
563,beheer
564,lid
565,beheersing
566,uitwerken
567,lid 3
568,gedraging
569,voorwaarts
570,beoordelen
571,ingevoerd
572,bestuur
573,waarschuwen voor de risico's
574,nationaal vlak
575,waarborging
576,hoofdstuk
577,ontwerp-kaderbesluit
578,technische
579,bekrachtigen
580,associatieproces
581,maatschappelijk
582,hoofdprioriteiten
583,schrikt
584,bevriezing
585,banden
586,wetgevings-
587,golf
588,communautair
589,terughaling
590,gestraft
591,uitgebrachte
592,opties
593,pb
594,onttrekking
595,stand
596,visumversoepelingsproces
597,ministers
598,terrein
599,police
600,zopas
601,omkoping16
602,begripsbepalingen
603,abb
604,overheidsdiensten
605,boekhoud-
606,instemming
607,praktijk
608,bezinnen
609,uit te werken
610,bewijskracht
611,beheerd
612,juridische bescherming
613,rechtsbescheiden
614,verantwoordelijkheden
615,bevel
616,inbreuk
617,belastingbetalingen
618,vertrouwen
619,commerciële
620,toezichtmechanisme
621,inzet
622,opbouwen
623,sommen
624,verkleind
625,weigeringen
626,machtigen
627,aan te nemen
628,ontstond
629,fraudebestrijdingsstrategie
630,wetgevingsvoorstellen
631,omgezet
632,begrotingszaken
633,aanstekelijk
634,gedragscode
635,klimaat
636,taken
637,ethiek
638,verband
639,schaadt
640,onder c
641,zaken
642,protocol
643,ogenblik
644,overheidsfinanciën
645,onderschreven
646,netwerken
647,verleent
648,contraproductieve
649,recht van toegang
650,ontslag
651,vanaf
652,website
653,ontastbaar
654,vergoeding
655,inzake controle
656,vlak
657,omkoper
658,capaciteit
659,voordoen
660,stelselmatig
661,regelmatige
662,verstrekking
663,term
664,vrijheidsbeneming
665,bijwerking
666,opzij
667,roerende
668,aangepakt
669,hoofden
670,overdracht
671,lossen
672,integriteitsnormen
673,contacten
674,praktische
675,richtlijnen
676,verdragsluitende
677,projectbeheer
678,verzekeren
679,druk
680,aanwijzingen
681,verdragen
682,uitwisseling
683,bijstandsmaatregelen
684,oordelen
685,dienden
686,berust
687,ontbreekt
688,gegevensoverdracht
689,verzoeken
690,verdrag
691,rechtshandhavingsinstanties
692,begrotingsgebied
693,aangelegenheden
694,verlengde
695,verhoging
696,handelsgeschil
697,combinatie
698,epac
699,klein
700,opleggen
701,breedste
702,eu-steun
703,winst
704,uitvoeringsjaren
705,audit
706,midden-
707,raad
708,bewaren
709,greco-lid
710,gk
711,bestuurs-
712,procedure
713,bestraft
714,blz.
715,europese centrale bank
716,uw
717,corruptiebestrijdingshervormingen
718,begrotingsaangelegenheden
719,steekpenningen
720,teruggeven
721,termijn
722,gedragsnormen
723,uitsluiting
724,niet-gouvernementele
725,aanbevolen
726,medefinanciering
727,uit te voeren
728,lid 1
729,corruptieprotocol
730,verborgen
731,preventiebeleid
732,maatschappelijke
733,licht van de toepassing
734,overwegen
735,personeel
736,inlichting
737,overheidsuitgaven
738,eu-lidstaten
739,afdeling
740,sport
741,euro
742,vrijheid
743,opgevoerd
744,interne
745,delict
746,werpen
747,rechtmatig
748,directie
749,verantwoordingsplicht
750,bijscholingsprogramma's
751,samenvatting
752,controlebevoegdheid
753,overgangsbepalingen
754,rekeningen
755,toepassing
756,3.1.algemene
757,inspectieorganen
758,eisen
759,loyauteitsplicht
760,oog
761,corruptiegevallen
762,ingeval
763,ondertekening
764,samenhang
765,leidinggevende positie
766,wto-agenda
767,inschrijving
768,behoeft
769,wijdverspreid
770,aanvulling
771,publicatie
772,misbruikt
773,uitgelegd
774,leren
775,aangekruist
776,parlementen
777,vigerende
778,nalevingsprocedure
779,voorrechten
780,meerkost
781,nationale en internationale
782,rechterlijke
783,beroepsgroepen
784,communicatie-
785,omschreven
786,waarnemer
787,toezichts-
788,gemeenschap
789,onderhandelingsconferentie
790,aftreden
791,geharmoniseerde
792,arbeidsvoorwaarden
793,opzicht
794,analyse
795,voorstellen
796,ontneming
797,belangenconflict
798,eenieder
799,pas
800,caf
801,openbaredienstverlener
802,aangesloten
803,alomvattende
804,voorlichting
805,toelichting
806,informatieprocedures
807,boekhouders
808,bestrijding
809,richten
810,financieel memorandum
811,enquête
812,www.ecb.europa.eu
813,wijzigingen
814,wijdt
815,dader
816,voornoemde
817,zwakheden
818,geanalyseerd
819,medewerking
820,korte
821,bewustwordingscampagnes
822,overtreding
823,risico's
824,bedrijfsinitiatieven
825,tactloze
826,schepping
827,overweging
828,actueel
829,gedragscodes
830,toetssteen
831,bewijzen
832,bekrachtigd
833,betrokken
834,lezing
835,zakenleven
836,gunning
837,instrument
838,verleiding
839,opgesteld
840,bewijsstukken
841,rechtsmachtregels
842,beurt
843,actie
844,verplichting
845,reglement
846,fractie
847,toetsingen
848,politie
849,onderkend
850,herschikking
851,fod
852,basisregels
853,belastingbetalers
854,vrijheden
855,afbreuk
856,paraplu
857,meerwaarde
858,voorwoord
859,nader
860,verzwarende
861,invloeden
862,opgelost
863,toezegt
864,politieke
865,lange termijn
866,aanbestedingen
867,dringen
868,totnogtoe
869,tekortkomingen
870,bijgehouden
871,eu-instellingen
872,definities
873,gewezen
874,goedkeuring
875,hoeverre
876,bewustmakingscampagnes
877,bijlage iii
878,verbonden
879,samenwerking
880,betere statistieken
881,verkrijging
882,def
883,roulerende
884,juridisch-technische
885,m.
886,stap
887,onderstreept
888,vergelding
889,aansturen
890,opmerkingen
891,vermeden
892,bestuursorganen
893,roeien
894,oogpunt
895,rust
896,begroting
897,bijscholing
898,overtreden
899,verlichten
900,ethisch
901,opgenomen
902,beslag
903,uitoefent
904,treden
905,omvang
906,informatiestroom
907,beoordeling
908,criterium
909,km
910,g.
911,seponering
912,mate
913,mario
914,vernieuwd
915,verslaggeving
916,deelstatelijk
917,afschrikkend
918,activiteitsterreinen
919,eu-deelname
920,gunnen
921,omvat
922,overeenkomst
923,opgericht
924,zekerstellen
925,controle
926,eu-beleidsterreinen
927,vrij te kopen
928,verzamelen
929,veronderstelt
930,instrumenten
931,externe
932,entiteiten
933,com
934,europol
935,synergieën
936,kredietinstellingen
937,steunen
938,handelsbetrekkingen
939,overheidstoezicht
940,beambten
941,frequentie
942,verduidelijkt
943,bestraffing
944,grenzen
945,inleiding
946,opbrengsten
947,voorschriften
948,opbrengst
949,toezichtsvoorschriften
950,proefproject
951,rechtshulp
952,werkzaamheden
953,ruil
954,gesteld
955,ondermijnt
956,begrotingsonderde(e)l
957,stoffen
958,web
959,wenden
960,implementatie
961,overheid
962,bemoeilijken
963,aangezet
964,bestraffend
965,verwerking
966,net
967,criminaliteit
968,kosten
969,geproduceerd
970,teamcoördinator
971,verwijzingen
972,drijven
973,bevoorrading
974,uitvoering
975,verschaffen
976,hetgeen
977,deontologie
978,aangenomen
979,evaluatierapporten
980,achter de schermen
981,valt
982,opsporen
983,hervormingsdynamiek
984,begin
985,dijsselbloem
986,geld
987,hervormingen
988,uitgenodigd
989,rechtshandhavingsambtenaren
990,en
991,nalevingsverslagen
992,geschil
993,deskundigen
994,strafmaatregelen
995,inspectie
996,aansprakelijkheid
997,weigering
998,ingestelde
999,detectie
1000,amb
1001,nationaal recht
1002,procedurele
1003,voorwerpen
1004,eurobarometer
1005,wat
1006,voordelen
1007,reactief
1008,handelsassociaties
1009,grondstoffen
1010,onomkeerbaarheid
1011,inzien
1012,corruptie-element
1013,instaan
1014,aanklagers
1015,ias
1016,samenwerkings-
1017,aanmerking
1018,contractant
1019,ecli:eu:c
1020,eva
1021,aankoop-
1022,uitwerking
1023,begaan
1024,fiscale misdrijven
1025,controleren
1026,wetgever
1027,rechtvaardigheid
1028,coördinatie
1029,uitbreiding
1030,toewijzingsprocedure
1031,bijstandsprogramma
1032,delicten
1033,vn-corruptie
1034,contact
1035,corruptie
1036,omkopingsrisico's
1037,verhouding
1038,licht van de beoordeling
1039,hinderpaal
1040,verwijst
1041,gelden
1042,instellen
1043,wet
1044,niet-gerechtvaardigd
1045,uitgesloten
1046,verwezenlijking
1047,behelst
1048,arbeidscontractant
1049,acs
1050,president
1051,maatschap
1052,vooropgesteld
1053,stelsel
1054,malen
1055,drang
1056,oprichting
1057,ondernomen
1058,mechanisme
1059,aan de orde
1060,wisselen
1061,netwerk
1062,ondertekenaars
1063,d.w.z.
1064,instelling
1065,juli
1066,gehoord
1067,economische
1068,bewijsmateriaal
1069,rechtsvervolging
1070,alarmsignalen
1071,rotatie
1072,actieve
1073,bezien
1074,meent
1075,elektronisch toezicht
1076,handelstransacties
1077,derde
1078,wakkeren
1079,aanvullingen
1080,ecb-website
1081,verbanden
1082,gevolg
1083,streepje
1084,passieve
1085,bijlage
1086,efficiëntie
1087,behouden
1088,uitgave
1089,minimummaatregelen
1090,rechtspleging
1091,rechtsmiddelen
1092,terreinen
1093,aangewezen
1094,deelname
1095,aanpassingen
1096,beleidsterrein
1097,grensoverschrijdende
1098,beursgenoteerde
1099,ne
1100,onderscheid
1101,oeso
1102,sluiting
1103,veiligheid
1104,voorgesteld
1105,dynamiek
1106,onderstrepen
1107,corrupt
1108,onverwijld
1109,ondernemen
1110,ambt
1111,mei
1112,bouwt
1113,visumversoepeling
1114,veroordeeld
1115,aanjager
1116,nationaal netwerk
1117,medeplichtigen
1118,gemeld
1119,controle-instanties
1120,beoordelingsmechanisme
1121,privé-sector
1122,eu-instrumenten
1123,overlapping
1124,schadevergoeding
1125,rechtsstaat
1126,draagvlak
1127,verwezen
1128,overlappingen
1129,orde van de greco
1130,voorzien
1131,onderzoekstechnieken
1132,geïnstitutionaliseerde
1133,interne audit
1134,werk
1135,voorgelegd
1136,beheers-
1137,onderhandelingen
1138,corruptiebestrijdingsbeleid
1139,uitvoer
1140,kleine
1141,gevalstudies
1142,methodologie
1143,resultaat-
1144,evaluatie-
1145,wetgevingsinitiatief
1146,beveiliging
1147,hoedanigheid
1148,boekhouding
1149,onderhandelingskaders
1150,grondwettelijke
1151,evenwel
1152,opstand
1153,corruptiegeval
1154,corporate governance
1155,eu
1156,tenuitvoerlegging
1157,opgelegd
1158,lever
1159,werkingssfeer
1160,daadkracht
1161,inzonderheid
1162,bestuurders
1163,neerlegging
1164,onrechtvaardig
1165,tussen
1166,juridische
1167,rapporteur
1168,benoemd
1169,medeplichtigheid
1170,rechtskader
1171,cohesiebeleid
1172,ondertekenden
1173,neer
1174,richtte de raad
1175,tips
1176,hun
1177,eu-wetgeving
1178,steun
1179,rol
1180,raadgevend
1181,opgeleide
1182,verdeling
1183,aannemen
1184,winsten
1185,niet-ratificeren
1186,corruptie-
1187,wetgevende
1188,nr. 2
1189,niet-lidstaten
1190,eigen onderzoek
1191,verwijzing
1192,aanzetting
1193,abm
1194,bekwame
1195,overgangsfase
1196,opheffing
1197,flegt
1198,stappen
1199,toezicht
1200,water-
1201,dubbel werk
1202,heeft
1203,doorgeeft
1204,januari
1205,verwerpelijk
1206,vastgelegde
1207,controlemechanisme
1208,transparency international belgium
1209,belgium
1210,alternatieven
1211,onwettige activiteit
1212,deontologisch
1213,deelnemer
1214,ets
1215,buiten
1216,niet
1217,maart
1218,evaluatieteams
1219,gerichte
1220,bovengenoemde
1221,voortgangsrapport
1222,aanbestedingsprocedures
1223,toevoeging
1224,mensenhandel
1225,stellen
1226,logistiek
1227,groenboek
1228,enz.
1229,personeelslid
1230,voorzorgen
1231,trouw
1232,omkopen
1233,doorgeven
1234,hangt
1235,hulp
1236,rechten omvatten
1237,inbeslagnemingen
1238,onregelmatigheden
1239,onverwijld om te zetten
1240,voormelde
1241,confiscatie
1242,afhankelijk van de omstandigheden
1243,verduidelijkingen
1244,kader
1245,geleid
1246,aanneemt
1247,toetredingsonderhandelingen
1248,verbeurdverklaring
1249,vastgestelde
1250,uitlegging
1251,bezichtigen
1252,wetgevingen
1253,beursgenoteerd
1254,aansprakelijk
1255,vermogensbestanddelen
1256,verantwoord
1257,inspanningen
1258,instellingen
1259,geconsolideerde financiële
1260,welbepaald
1261,nauwer
1262,onafhankelijkheid
1263,slagen
1264,hoofdtaken
1265,hernieuwde
1266,arsenaal dwongen
1267,ondervindt
1268,verleend
1269,besluitvormers
1270,figuren
1271,transactiekosten
1272,onschatbare bron
1273,rechtspersonen
1274,particuliere
1275,scoorden
1276,ingang
1277,eu-corruptiebestrijdingswetgeving
1278,bevatten
1279,belastbare basis
1280,rechten
1281,zwaartepunt
1282,media
1283,duurzame
1284,vervanging
1285,regelgeving
1286,ondermijnen
1287,olaf
1288,rechtshandhavingspersoneel
1289,behoeven
1290,toezichtsmechanismen
1291,minimumregels
1292,uitsluitingsgronden
1293,beveelt
1294,toetreedt
1295,ondergebracht
1296,impuls
1297,geldboetes
1298,fiscale
1299,uitbracht
1300,rechtshandhavers
1301,aanmoedigen
1302,invoering
1303,coördinerend
1304,voorhanden
1305,beleidsniveaus
1306,stabilisatie-
1307,opdecimes
1308,externe-auditdiensten
1309,beoogt
1310,transparante
1311,effent
1312,land
1313,gewaarborgd
1314,in
1315,besluiten
1316,inzake accountantscontrole
1317,private sector
1318,verzameling
1319,directielid
1320,regeling
1321,nadruk
1322,geschat
1323,invoeren
1324,oogmerk
1325,frankfurt am main
1326,vergaderperiode
1327,jbz
1328,milieu
1329,verantwoordelijk
1330,conformiteit
1331,leemten
1332,preventie-
1333,discriminerend
1334,rechtsinstrument
1335,onderzoeksmiddelen
1336,voorbehouden
1337,werknemer
1338,toetredingsinstrument
1339,inzake corruptie
1340,ontwerpovereenkomst
1341,formuleren
1342,commissie
1343,onderzoek
1344,dienstverrichtingscontracten
1345,nl.
1346,overwegingen
1347,capaciteitsopbouw
1348,aftrekbaarheid
1349,schoot
1350,evalueren
1351,subsidies
1352,toetredende
1353,overeenstemming
1354,aftrekbaar
1355,voorziet
1356,doeltreffendheid
1357,veroordelen
1358,aanknopingspunt
1359,burger
1360,recht te doen
1361,toe-eigening
1362,informeert
1363,bepaling
1364,tenzij
1365,middelen
1366,omgekeerde
1367,aantast
1368,omgebogen
1369,niet-lid
1370,uitgegaan
1371,activiteit
1372,onderstreepte
1373,verwerken
1374,eu-
1375,uitroeien
1376,epa
1377,opgestelde
1378,uitgangspunt
1379,verslag van de commissie
1380,vertegenwoordigers
1381,rechtspersoon
1382,geboden
1383,programma
1384,binnen
1385,oordeel
1386,ambtenaar
1387,onder
1388,onderzoekers
1389,gelegd
1390,schorten
1391,uitweg
1392,rechtbanken
1393,aanhoudingsbevel
1394,rechtsgang
1395,opzetten
1396,bemiddelingspanel
1397,rechtsinstrumenten
1398,wettelijke
1399,controles
1400,kwaliteitsbeheer
1401,externe deskundigen
1402,zwakke
1403,inlichtingeneenheden
1404,richtingen
1405,hernieuwd
1406,ngk
1407,opdat
1408,politieke corruptie
1409,cdbc
1410,overeenkomsten
1411,oproep
1412,consument
1413,ontwikkelingsbeleid
1414,contactpunten
1415,voornemen
1416,onwettige
1417,exportkredieten
1418,www.fightingcorruption.org
1419,aangemoedigd
1420,uitoefenen
1421,www.greco.coe.int
1422,afgeleide
1423,werknemers
1424,financiën
1425,naarbuiten
1426,vervallen
1427,actieplan
1428,onderlinge
1429,opgave
1430,alinea
1431,oprichten
1432,uiteen
1433,vooropgestelde
1434,cohesie
1435,inzake kortetermijntewerkstelling
1436,oeten
1437,sociale
1438,daders
1439,justitiële
1440,beschouwing
1441,vertragingen
1442,hoeven
1443,toebehoren
1444,inbegrip
1445,instemmen
1446,preventief
1447,verantwoordelijkheid
1448,getreden
1449,eenheid
1450,onderzoeken
1451,normen
1452,intergouvernementeel
1453,programma's
1454,hulpbronnen
1455,leiders
1456,aanvaardings-
1457,plicht
1458,rechtsbevoegdheid
1459,ondersteunende
1460,doorlichten
1461,periodieke beoordeling
1462,initiatief
1463,bedrijfspersoneel
1464,uitbreidingsproces
1465,aangelegd
1466,beschermingsniveau
1467,crisiswaarschuwing
1468,internet portal
1469,onderhandelingsrichtlijnen
1470,innovatiegroep
1471,zetelovereenkomst
1472,activa
1473,herprogrammering
1474,toepassen
1475,mening
1476,samenwerken
1477,vergroten van de integriteit
1478,kansen
1479,noodzaak
1480,doorzending
1481,belangenconflicten
1482,koppelt
1483,omkleedt
1484,genoemde
1485,uitgeoefend
1486,geef
1487,herhaling
1488,integriteitssystemen
1489,transparency international
1490,aldus
1491,crisissituatie
1492,onderzoeksgeheim
1493,aan te verbinden
1494,voorzitter
1495,ontnomen
1496,kredieten
1497,witwassen
1498,inbeslagneming
1499,rechtmatige
1500,voltallige
1501,betrokkenen
1502,toezichtsmechanisme
1503,ambtenaren
1504,eu-corruptiebestrijdingsverslag
1505,isa
1506,maatschappij
1507,wetgeving
1508,aanwerving
1509,bescherming
1510,vereisten
1511,onderdanen
1512,uitgebracht
1513,b.s.
1514,kaart
1515,deontologische
1516,eu‑vennootschappen
1517,aftrek
1518,schending
1519,verlengd
1520,hulpmiddelen
1521,gezag
1522,verlaagd
1523,financiële
1524,uitputtende
1525,verzameld
1526,meewerkt
1527,sectoroverschrijdende
1528,dragen
1529,werking
1530,rechtsbijstand
1531,onzuivere
1532,omkoopzaken
1533,onroerende
1534,governance
1535,bbp
1536,voortvloeiende
1537,wto-akkoord
1538,parlementaire
1539,nageleefd
1540,onder de communautaire regelgeving
1541,hoge vertegenwoordiger
1542,kennisgeving
1543,kapitaalmarkt
1544,volmacht
1545,geëvalueerde
1546,geschenken
1547,raadpleging
1548,aanbiedt
1549,trainingprogramma's
1550,passievecorruptie
1551,ingediend
1552,controleerbaarheid
1553,belangenverstrengeling
1554,misbruiken
1555,markt
1556,handhaving
1557,deskundigheid
1558,bekrachtiging
1559,corruptiebestrijdingsautoriteiten
1560,controlesysteem
1561,hinderpalen
1562,blacklist
1563,strijd
1564,overlappen
1565,eu-landen
1566,onderhandelde
1567,bedrijfsvoering
1568,lidmaatschap
1569,onwettelijke
1570,eensluidende
1571,korte termijn
1572,doen
1573,functionaris
1574,sluikhandel
1575,eu-beleid
1576,doelstelling
1577,rechtsinstrumentarium
1578,gefinancierde
1579,meerjarendoelstelling
1580,kleinbedrijf
1581,voortbouwen
1582,gewicht
1583,rechtvaardigen
1584,hulpverlening
1585,uncac
1586,aanpakken
1587,onderworpen
1588,inspecties
1589,wederrechtelijke
1590,verhogen
1591,handelsbeleid
1592,groepsdwang
1593,terugbezorgd
1594,mensenrechten
1595,belaste
1596,uitvoeren
1597,afpersing
1598,aanbestedingsprocedure
1599,onderhavig
1600,voorkomen
1601,burgerlijke
1602,zekerheid
1603,vervullen
1604,verdovende middelen
1605,gecontacteerde
1606,bewaking
1607,corruptiebestrijdingsnormen
1608,voorstelling
